SPEC_ID,BS_ID,TC_ID,TC_ID2,SEX,WELL_NO,FOIL_TEAR DRY WT,SAMPLE DRY WT
7781,222,901,G,,I-4,0.0106,0.0108
7782,222,901,G,,I-5,0.0086,0.009
7783,222,901,G,,I-6,0.0092,0.0096
7784,222,901,G,,I-7,0.0084,0.0085
7785,222,901,G,,I-8,0.0096,0.0096
7786,222,901,G,,I-9,0.009,0.0093
7787,222,901,G,,I-10,0.008,0.0082
7788,222,901,H,,I-11,0.0108,0.0113
7789,222,901,H,,I-12,0.0086,0.0088
7790,222,901,H,,P-1,0.0136,0.0136
7791,222,901,H,,P-2,0.0097,0.0099
7792,222,901,H,,P-3,0.0087,0.0088
7793,222,901,I,,P-4,0.0115,0.0117
7794,222,901,I,,P-5,0.0086,0.0089
7795,222,901,I,,P-6,0.0116,0.0116
7796,222,901,I,,P-7,0.0132,0.0134
7797,222,901,I,,P-8,0.0107,0.0109
7798,222,901,I,,P-9,0.0077,0.0079
7799,222,901,I,,P-10,0.0114,0.0114
7800,222,901,I,,P-11,0.0106,0.011
7801,222,901,I,,P-12,0.0088,0.0092
7802,222,901,I,,S-1,0.011,0.011
7803,222,901,I,,S-2,0.009,0.009
7804,222,901,I,,S-3,0.011,0.0115
7805,222,901,I,,S-4,0.0077,0.0077
7806,222,901,I,,S-5,0.0095,0.0098
7807,222,901,I,,S-6,0.0105,0.011
7808,222,901,I,,S-7,0.0131,0.0134
7809,222,901,I,,S-8,0.0086,0.0086
7810,222,901,I,,S-9,0.0097,0.0097
7811,222,901,I,,S-10,0.0121,0.0121
7812,222,901,I,,S-11,0.0105,0.0105
7813,222,901,I,,S-12,0.0097,0.0097
7814,222,901,I,,N-1,0.0076,0.0079
7815,222,901,J,,N-2,0.0087,0.0091
7816,222,901,J,,N-3,0.0097,0.0098
7817,222,902,,,N-4,0.0102,0.0103
7818,222,903,,,N-5,0.0092,0.0099
7819,223,904,,,N-6,0.0092,0.0122
7820,223,905,G,,N-7,0.0108,0.0111
7821,223,905,G,,N-8,0.0094,0.0096
7822,223,905,G,,N-9,0.0101,0.0104
7823,223,905,G,,N-10,0.0089,0.0092
7824,223,905,G,,N-11,0.008,0.0085
7825,223,905,G,,N-12,0.0128,0.0132
7826,223,905,G,,X-1,0.0099,0.0101
7827,223,905,G,,X-2,0.0107,0.0108
7828,223,905,G,,X-3,0.0089,0.0095
7829,223,905,G,,X-4,0.0104,0.0109
7830,223,905,G,,X-5,0.0107,0.0108
7831,223,905,G,,X-6,0.0091,0.0093
7832,223,905,G,,X-7,0.0093,0.0097
7833,223,905,H,,X-8,0.0154,0.0158
7834,223,905,H,,X-9,0.0087,0.009
7835,223,905,H,,X-10,0.0115,0.0117
7836,223,905,H,,X-11,0.0092,0.0094
7837,223,905,H,,X-12,0.0107,0.0109
7838,223,905,H,,NN-1,0.0071,0.0072
7839,223,905,H,,NN-2,0.0088,0.0093
7840,223,905,H,,NN-3,0.0107,0.0111
7841,223,905,H,,NN-4,0.0099,0.0102
7842,223,905,H,,NN-5,0.0114,0.0119
7843,223,905,H,,NN-6,0.0099,0.0103
7844,223,905,H,,NN-7,0.0096,0.0103
7845,223,905,H,,NN-8,0.0134,0.0136
7846,223,905,H,,NN-9,0.0095,0.0099
7847,223,905,H,,NN-10,0.0098,0.0102
7848,223,905,H,,NN-11,0.0105,0.0108
7849,223,905,I,,NN-12,0.0097,0.0101
7850,223,905,I,,Q-1,0.0108,0.0106
7851,223,905,I,,Q-2,0.0103,0.0103
7852,223,905,I,,Q-3,0.0105,0.0105
7853,223,905,I,,Q-4,0.0117,0.0118
7854,223,905,I,,Q-5,0.0098,0.0098
7855,223,905,I,,Q-6,0.0083,0.0084
7856,223,905,I,,Q-7,0.0126,0.0126
7857,223,905,I,,Q-8,0.0094,0.0094
7858,223,905,I,,Q-9,0.0095,0.0095
7859,223,905,I,,Q-10,0.0106,0.0106
7860,223,905,I,,Q-11,0.0087,0.0089
7861,223,905,I,,Q-12,0.0097,0.0098
7862,223,905,I,,V-1,0.0127,0.0127
7863,223,905,I,,V-2,0.0099,0.0099
7864,223,905,I,,V-3,0.01,0.01
7865,223,905,I,,V-4,0.0112,0.0112
7866,223,905,I,,V-5,0.0101,0.0101
7867,223,905,I,,V-6,0.0108,0.0108
7868,223,905,I,,V-7,0.0105,0.0105
7869,223,905,I,,V-8,0.012,0.012
7870,223,905,I,,V-9,0.0125,0.0125
7871,223,905,I,,V-10,0.0106,0.0106
7872,223,905,I,,V-11,0.0105,0.0105
7873,223,905,I,,V-12,0.0118,0.0119
7874,223,905,I,,Y-1,0.0113,0.0113
7875,223,905,I,,Y-2,0.0099,0.01
7876,223,905,I,,Y-3,0.0102,0.0103
7877,223,905,I,,Y-4,0.0112,0.0112
7878,223,905,I,,Y-5,0.0106,0.0106
7879,223,905,J,,Y-6,0.0097,0.0101
7880,223,905,J,,Y-7,0.0097,0.0097
7881,223,905,J,,Y-8,0.0081,0.0103
7882,223,905,J,,Y-9,0.0096,0.0098
7883,223,905,J,,Y-10,0.0095,0.0113
7884,223,905,J,,Y-11,0.0114,0.0115
7885,223,905,J,,Y-12,0.0115,0.0116
7886,223,905,J,,DD-1,0.0093,0.0093
7887,223,905,J,,DD-2,0.0117,0.0117
7888,223,905,D,,DD-3,0.0135,0.0135
7889,223,905,D,,DD-4,0.0105,0.0106
7890,223,905,D,,DD-5,0.0101,0.0101
7891,223,906,,,DD-6,0.0114,0.0114
7892,223,907,,,DD-7,0.0104,0.0139
7893,223,907,,,DD-8,0.0103,0.0158
7894,223,908,,,DD-9,0.0088,0.0089
7895,223,909,,,DD-10,0.0087,0.0118
7896,224,911,,,DD-11,0.0095,0.0107
7897,224,911,,,DD-12,0.0103,0.0121
7898,224,911,,,A-1,0.0084,0.0099
7899,224,912,,,A-2,0.0121,0.0122
7900,224,913,,,A-3,0.0108,0.0108
7901,224,913,,,A-4,0.0096,0.0097
7902,224,913,,,A-5,0.0113,0.0113
7903,224,913,,,A-6,0.0103,0.0103
7904,224,914,D,,A-7,0.0101,0.0101
7905,224,914,D,,A-8,0.011,0.011
7906,224,914,D,,A-9,0.0126,0.0126
7907,224,914,D,,A-10,0.0149,0.015
7908,224,914,H,,A-11,0.0102,0.0102
7909,224,914,H,,A-12,0.0122,0.0124
7910,224,914,H,,D-1,0.0098,0.0098
7911,224,914,H,,D-2,0.0096,0.0096
7912,224,914,H,,D-3,0.0115,0.0115
7913,224,914,H,,D-4,0.0102,0.0102
7914,224,914,H,,D-5,0.01,0.01
7915,224,914,H,,D-6,0.0089,0.0089
7916,224,914,H,,D-7,0.0117,0.0117
7917,224,914,H,,D-8,0.011,0.011
7918,224,914,H,,D-9,0.009,0.009
7919,224,914,H,,D-10,0.0096,0.0096
7920,224,914,H,,D-11,0.0099,0.0099
7921,224,914,H,,D-12,0.0091,0.0091
7922,224,914,H,,G-1,0.0095,0.0096
7923,224,914,I,,G-2,0.0098,0.0099
7924,224,914,I,,G-3,0.0103,0.0105
7925,224,914,I,,G-4,0.0096,0.0095
7926,224,914,J,,G-5,0.0097,0.0098
7927,224,914,J,,G-6,0.0101,0.0101
7928,224,914,H,,G-7,0.0112,0.0112
7929,224,915,,,G-8,0.0081,0.0081
7930,224,915,,,G-9,0.0099,0.0099
7931,224,915,,,G-10,0.0097,0.0097
7932,224,916,,,G-11,0.0093,0.0102
7933,224,916,,,G-12,0.0092,0.0096
7934,224,916,,,R-1,0.0101,0.0103
7935,224,916,,,R-2,0.0092,0.0095
7936,225,917,,,R-3,0.0102,0.0103
7937,225,918,,,R-4,0.0136,0.0136
7938,225,919,H,,R-5,0.0094,0.0094
7939,225,919,H,,R-6,0.01,0.01
7940,225,919,H,,R-7,0.0128,0.0129
7941,225,919,H,,R-8,0.01,0.0101
7942,225,919,H,,R-9,0.0104,0.0105
7943,225,919,H,,R-10,0.0095,0.0097
7944,225,919,H,,R-11,0.0117,0.0118
7945,225,919,H,,R-12,0.0108,0.0108
7946,225,919,H,,BB-1,0.0112,0.0116
7947,225,919,H,,BB-2,0.0102,0.0103
7948,225,919,H,,BB-3,0.01,0.0102
7949,225,919,H,,BB-4,0.01,0.0103
7950,225,919,H,,BB-5,0.01,0.0102
7951,225,919,H,,BB-6,0.008,0.008
7952,225,919,H,,BB-7,0.0108,0.0108
7953,225,919,H,,BB-8,0.009,0.009
7954,225,919,H,,BB-9,0.009,0.009
7955,225,919,H,,BB-10,0.0093,0.0093
7956,225,919,H,,BB-11,0.0122,0.0123
7957,225,919,H,,BB-12,0.0123,0.0123
7958,225,919,H,,CC-1,0.0095,0.0097
7959,225,919,H,,CC-2,0.009,0.0092
7960,225,919,I,,CC-3,0.0088,0.0088
7961,225,919,I,,CC-4,0.012,0.012
7962,225,919,I,,CC-5,0.011,0.011
7963,225,919,I,,CC-6,0.0092,0.0092
7964,225,919,I,,CC-7,0.0094,0.0095
7965,225,919,I,,CC-8,0.0098,0.0098
7966,225,919,I,,CC-9,0.0093,0.0093
7967,225,919,I,,CC-10,0.0086,0.0087
7968,225,919,I,,CC-11,0.0099,0.0101
7969,225,919,I,,CC-12,0.0084,0.0086
7970,225,919,I,,II-1,0.0112,0.0114
7971,225,919,I,,II-2,0.0117,0.0119
7972,225,919,I,,II-3,0.0098,0.0098
7973,225,919,I,,II-4,0.0091,0.0091
7974,225,919,I,,II-5,0.0109,0.0111
7975,225,919,I,,II-6,0.0104,0.0104
7976,225,919,I,,II-7,0.01,0.0101
7977,225,919,I,,II-8,0.0092,0.0092
7978,225,919,I,,II-9,0.0095,0.0095
7979,225,919,I,,II-10,0.0099,0.0099
7980,225,919,I,,II-11,0.0108,0.0108
7981,225,919,I,,II-12,0.0097,0.0099
7982,225,919,I,,MM-1,0.0132,0.0132
7983,225,919,I,,MM-2,0.0078,0.0078
7984,225,919,I,,MM-3,0.01,0.01
7985,225,919,I,,MM-4,0.0118,0.0118
7986,225,919,I,,MM-5,0.0095,0.0097
7987,225,919,I,,MM-6,0.0096,0.0097
7988,225,919,I,,MM-7,0.0132,0.0132
7989,225,919,I,,MM-8,0.0098,0.0098
7990,225,919,J,,MM-9,0.0079,0.0083
7991,225,919,J,,MM-10,0.0094,0.0097
7992,225,919,J,,MM-11,0.0097,0.0099
7993,225,919,J,,MM-12,0.0092,0.0091
7994,225,919,J,,E-1,0.0102,0.0107
7995,225,919,J,,E-2,0.0116,0.0123
7996,225,919,J,,E-3,0.0089,0.0094
7997,225,919,J,,E-4,0.0097,0.0105
7998,225,919,J,,E-5,0.009,0.0096
7999,225,919,J,,E-6,0.0082,0.0087
8000,225,919,J,,E-7,0.0116,0.0121
8001,225,919,J,,E-8,0.0098,0.01
8002,225,919,J,,E-9,0.0074,0.0083
8003,225,919,J,,E-10,0.0109,0.0117
8004,225,919,J,,E-11,0.0113,0.0122
8005,225,919,J,,E-12,0.0103,0.011
8006,225,919,J,,F-1,0.0093,0.0099
8007,225,919,J,,F-2,0.0108,0.0114
8008,225,919,J,,F-3,0.0089,0.0095
8009,225,919,J,,F-4,0.0127,0.0133
8010,225,919,J,,F-5,0.0102,0.0106
8011,225,919,J,,F-6,0.0087,0.0089
8012,225,919,J,,F-7,0.0114,0.0122
8013,225,919,J,,F-8,0.0087,0.0088
8014,225,919,J,,F-9,0.009,0.0097
8015,225,919,J,,F-10,0.0097,0.0101
8016,225,919,J,,F-11,0.0097,0.0098
8017,225,919,J,,F-12,0.0085,0.0089
8018,225,919,J,,GG-1,0.0114,0.0117
8019,225,919,J,,GG-2,0.0101,0.0108
8020,225,919,A,,GG-3,0.0102,0.0107
8021,225,919,G,,GG-4,0.0095,0.0097
8022,226,920,,,GG-5,0.0093,0.0096
8023,226,920,,,GG-6,0.0097,0.0099
8024,226,921,H,,GG-7,0.0077,0.0077
8025,226,921,H,,GG-8,0.0084,0.0084
8026,226,921,H,,GG-9,0.0111,0.0111
8027,226,921,H,,GG-10,0.0086,0.0088
8028,226,921,H,,GG-11,0.0094,0.0094
8029,226,921,H,,GG-12,0.0095,0.0096
8030,226,921,H,,PP-1,0.011,0.0111
8031,226,921,H,,PP-2,0.0126,0.0126
8032,226,921,H,,PP-3,0.0098,0.0098
8033,226,921,H,,PP-4,0.0101,0.0101
8034,226,921,H,,PP-5,0.01,0.0101
8035,226,921,H,,PP-6,0.0092,0.0092
8036,226,921,I,,PP-7,0.0106,0.0108
8037,226,921,I,,PP-8,0.0088,0.0087
8038,226,921,I,,PP-9,0.0085,0.0085
8039,226,921,I,,PP-10,0.0109,0.011
8040,226,921,I,,PP-11,0.0104,0.0104
8041,226,921,I,,PP-12,0.0067,0.0067
8042,226,921,I,,EE-1,0.0098,0.0099
8043,226,921,I,,EE-2,0.0093,0.0094
8044,226,921,I,,EE-3,0.0103,0.0104
8045,226,921,I,,EE-4,0.0097,0.0098
8046,226,921,I,,EE-5,0.0114,0.0118
8047,226,921,I,,EE-6,0.0111,0.0111
8048,226,921,I,,EE-7,0.0101,0.0102
8049,226,921,I,,EE-8,0.0078,0.0079
8050,226,921,I,,EE-9,0.0085,0.0086
8051,226,921,I,,EE-10,0.0085,0.0087
8052,226,921,I,,EE-11,0.0113,0.0114
8053,226,921,I,,EE-12,0.009,0.0093
8054,226,921,I,,FF-1,0.0095,0.0097
8055,226,921,I,,FF-2,0.0088,0.0091
8056,226,921,I,,FF-3,0.0093,0.0093
8057,226,921,I,,FF-4,0.0106,0.0108
8058,226,921,I,,FF-5,0.0081,0.0083
8059,226,921,I,,FF-6,0.0094,0.0096
8060,226,921,I,,FF-7,0.0106,0.0108
8061,226,921,I,,FF-8,0.0105,0.0109
8062,226,921,I,,FF-9,0.0092,0.0094
8063,226,921,I,,FF-10,0.0103,0.0105
8064,226,921,I,,FF-11,0.0098,0.0101
8065,226,921,I,,FF-12,0.0095,0.0098
8066,226,921,J,,JJ-1,0.0108,0.0117
8067,226,921,J,,JJ-2,0.0091,0.0098
8068,226,921,J,,JJ-3,0.0114,0.0121
8069,226,921,J,,JJ-4,0.0102,0.0108
8070,226,921,J,,JJ-5,0.0098,0.0114
8071,226,921,J,,JJ-6,0.0115,0.0121
8072,226,921,J,,JJ-7,0.0119,0.0125
8073,226,921,J,,JJ-8,0.0083,0.0094
8074,226,921,J,,JJ-9,0.0099,0.0102
8075,226,921,J,,JJ-10,0.0127,0.0133
8076,226,921,J,,JJ-11,0.0084,0.0092
8077,226,921,J,,JJ-12,0.0104,0.0111
8078,226,921,J,,LL-1,0.0094,0.0096
8079,226,921,J,,LL-2,0.0105,0.0107
8080,226,921,G,,LL-3,0.0072,0.0077
8081,226,922,,,LL-4,0.0105,0.0109
8082,226,922,,,LL-5,0.0079,0.0082
8083,226,922,,,LL-6,0.0096,0.01
8084,226,923,,,LL-7,0.0113,0.0143
8085,226,924,,,LL-8,0.0081,0.0088
8086,226,924,,,LL-9,0.0107,0.0113
8087,226,925,,,LL-10,0.0079,0.0083
8088,227,926,,,LL-11,0.0095,0.0099
8089,227,927,,,LL-12,0.0096,0.0097
8090,227,927,,,H-1,0.0115,0.0119
8091,227,927,,,H-2,0.0104,0.0106
8092,227,928,,,H-3,0.0079,0.0082
8093,227,928,,,H-4,0.0091,0.0093
8094,227,929,,,H-5,0.0102,0.0104
8095,227,930,D,,H-6,0.0114,0.0115
8096,227,930,D,,H-7,0.011,0.011
8097,227,930,D,,H-8,0.01,0.0101
8098,227,930,D,,H-9,0.0108,0.0109
8099,227,930,D,,H-10,0.011,0.011
8100,227,930,G,,H-11,0.008,0.0081
8101,227,930,H,,H-12,0.0101,0.0103
8102,227,930,H,,L-1,0.0095,0.0098
8103,227,930,H,,L-2,0.01,0.0102
8104,227,930,H,,L-3,0.0092,0.0093
8105,227,930,H,,L-4,0.0101,0.0099
8106,227,930,H,,L-5,0.0103,0.0104
8107,227,930,H,,L-6,0.0096,0.0097
8108,227,930,H,,L-7,0.0076,0.0078
8109,227,930,H,,L-8,0.0095,0.0098
8110,227,930,H,,L-9,0.0128,0.013
8111,227,930,H,,L-10,0.0096,0.0098
8112,227,930,H,,L-11,0.0117,0.012
8113,227,930,H,,L-12,0.0075,0.0076
8114,227,930,H,,HH-1,0.009,0.0093
8115,227,930,H,,HH-2,0.01,0.0106
8116,227,930,H,,HH-3,0.0109,0.011
8117,227,930,H,,HH-4,0.0118,0.0122
8118,227,930,I,,HH-5,0.0093,0.0096
8119,227,930,I,,HH-6,0.0083,0.0084
8120,227,930,I,,HH-7,0.0102,0.0106
8121,227,930,I,,HH-8,0.0106,0.011
8122,227,930,I,,HH-9,0.0113,0.0116
8123,227,930,I,,HH-10,0.0136,0.0137
8124,227,930,I,,HH-11,0.0103,0.0106
8125,227,930,I,,HH-12,0.0102,0.0106
8126,227,930,I,,SS-1,0.0078,0.0081
8127,227,930,I,,SS-2,0.0096,0.0097
8128,227,930,I,,SS-3,0.0087,0.009
8129,227,930,I,,SS-4,0.0098,0.0099
8130,227,930,I,,SS-5,0.0094,0.0094
8131,227,930,I,,SS-6,0.0119,0.0123
8132,227,930,I,,SS-7,0.0098,0.0101
8133,227,930,I,,SS-8,0.0111,0.0113
8134,227,930,I,,SS-9,0.0089,0.009
8135,227,930,I,,SS-10,0.008,0.0083
8136,227,930,I,,SS-11,0.0114,0.0115
8137,227,930,J,,SS-12,0.009,0.0095
8138,227,930,J,,J-1,0.0092,0.0095
8139,227,930,J,,J-2,0.0086,0.0087
8140,227,930,J,,J-3,0.0092,0.0095
8141,227,930,J,,J-4,0.0089,0.009
8142,227,930,J,,J-5,0.009,0.0091
8143,227,930,J,,J-6,0.0093,0.0095
8144,227,930,J,,J-7,0.0113,0.0114
8145,229,934,D,,J-8,0.0117,0.0117
8146,229,934,D,,J-9,0.0098,0.0099
8147,229,934,D,,J-10,0.0089,0.0089
8148,229,934,G,,J-11,0.01,0.0101
8149,229,934,H,,J-12,0.0101,0.0099
8150,229,934,H,,O-1,0.0099,0.01
8151,229,934,H,,O-2,0.0103,0.0105
8152,229,934,H,,O-3,0.0088,0.009
8153,229,934,H,,O-4,0.0087,0.0088
8154,229,934,H,,O-5,0.0118,0.0119
8155,229,934,I,,O-6,0.008,0.0082
8156,229,934,I,,O-7,0.0092,0.0093
8157,229,934,I,,O-8,0.0101,0.0104
8158,229,934,I,,O-9,0.0103,0.0105
8159,229,934,I,,O-10,0.0084,0.0085
8160,229,934,I,,O-11,0.0112,0.0116
8161,229,934,I,,O-12,0.0109,0.0112
8162,229,934,I,,T-1,0.01,0.0101
8163,229,934,J,,T-2,0.0086,0.0091
8164,229,934,J,,T-3,0.0142,0.0145
8165,229,934,J,,T-4,0.0107,0.0113
8166,229,934,J,,T-5,0.0089,0.0094
8167,229,934,J,,T-6,0.0117,0.0121
8168,229,934,J,,T-7,0.0087,0.0094
8169,229,934,J,,T-8,0.0087,0.0091
8170,229,934,J,,T-9,0.0116,0.0121
8171,229,934,J,,T-10,0.0103,0.0107
8172,229,934,J,,T-11,0.0103,0.0109
8173,230,935,,,T-12,0.01,0.0106
8174,230,936,D,,RR-1,0.0115,0.0117
8175,230,936,D,,RR-2,0.0099,0.01
8176,230,936,D,,RR-3,0.0081,0.0085
8177,230,936,D,,RR-4,0.01,0.0103
8178,230,936,D,,RR-5,0.0105,0.0108
8179,230,936,D,,RR-6,0.0094,0.0098
8180,230,936,D,,RR-7,0.0092,0.0098
8181,230,936,F,,RR-8,0.0109,0.0115
8182,230,936,F,,RR-9,0.0087,0.0094
8183,230,936,H,,RR-10,0.0096,0.0102
8184,230,936,H,,RR-11,0.012,0.0127
8185,230,936,H,,RR-12,0.0106,0.0113
8186,230,936,H,,OO-1,0.012,0.0121
8187,230,936,H,,OO-2,0.0091,0.0092
8188,230,936,H,,OO-3,0.0113,0.0113
8189,230,936,H,,OO-4,0.0089,0.0089
8190,230,936,H,,OO-5,0.0104,0.0104
8191,230,936,H,,OO-6,0.0083,0.0083
8192,230,936,H,,OO-7,0.0066,0.0066
8193,230,936,H,,OO8,0.009,0.0091
8194,230,936,H,,OO-9,0.009,0.0092
8195,230,936,I,,OO-10,0.0091,0.0091
8196,230,936,I,,OO-11,0.0097,0.0097
8197,230,936,I,,OO-12,0.0111,0.0112
8198,230,936,I,,QQ-1,0.0089,0.009
8199,230,936,I,,QQ-2,0.0092,0.0095
8200,230,936,I,,QQ-3,0.0097,0.0097
8201,230,936,I,,QQ-4,0.0083,0.0083
8202,230,936,I,,QQ-5,0.0098,0.0098
8203,230,936,I,,QQ-6,0.0093,0.0093
8204,230,936,I,,QQ-7,0.0111,0.0112
8205,230,936,I,,QQ-8,0.0093,0.0096
8206,230,936,I,,QQ-9,0.0097,0.0098
8207,230,936,I,,QQ-10,0.0089,0.0092
8208,230,936,I,,QQ-11,0.0091,0.0092
8209,230,936,I,,QQ-12,0.0088,0.0089
8210,230,936,I,,K-1,0.0094,0.0096
8211,230,936,I,,K-2,0.0089,0.009
8212,230,936,I,,K-3,0.0096,0.0096
8213,230,936,I,,K-4,0.0097,0.0097
8214,230,936,I,,K-5,0.0081,0.0082
8215,230,936,I,,K-6,0.0088,0.0091
8216,230,936,I,,K-7,0.0089,0.0091
8217,230,936,I,,K-8,0.013,0.013
8218,230,936,I,,K-9,0.0083,0.0083
8219,230,936,I,,K-10,0.0101,0.0102
8220,230,936,I,,K-11,0.0095,0.0095
8221,230,936,I,,K-12,0.0118,0.0118
8222,230,936,I,,M-1,0.0104,0.0105
8223,230,936,I,,M-2,0.0092,0.009
8224,230,936,I,,M-3,0.0104,0.0105
8225,230,936,J,,M-4,0.0092,0.0092
8226,230,936,J,,M-5,0.0093,0.0094
8227,230,936,J,,M-6,0.0084,0.0087
8228,230,936,J,,M-7,0.0083,0.0085
8229,230,936,J,,M-8,0.0083,0.0088
8230,230,936,J,,M-9,0.0113,0.0114
8231,230,936,J,,M-10,0.0109,0.0111
8232,230,936,J,,M-11,0.0089,0.0094
8233,230,936,J,,M-12,0.0111,0.0112
8234,230,936,J,,W-1,0.0115,0.0117
8235,230,936,J,,W-2,0.0102,0.0103
8236,230,936,J,,W-3,0.008,0.008
8237,230,936,J,,W-4,0.0071,0.0074
8238,230,936,J,,W-5,0.0083,0.0085
8239,230,936,J,,W-6,0.0095,0.0097
8240,230,936,J,,W-7,0.0099,0.0103
8241,230,936,J,,W-8,0.0097,0.0098
8242,230,936,J,,W-9,0.0082,0.0084
8243,230,936,J,,W-10,0.0101,0.0101
8244,230,936,J,,W-11,0.0096,0.0096
8245,230,936,J,,W-12,0.0085,0.0087
8246,230,936,J,,Z-1,0.0092,0.009
8247,230,936,J,,Z-2,0.0113,0.0114
8248,230,936,J,,Z-3,0.0108,0.0109
8249,230,936,J,,Z-4,0.009,0.009
8250,230,936,J,,Z-5,0.0108,0.0108
8251,230,936,J,,Z-6,0.0126,0.0129
8252,228,931,,,Z-7,0.0099,0.0099
8253,228,932,,,Z-8,0.0095,0.0095
8254,228,933,D,,Z-9,0.0093,0.0093
8255,228,933,D,,Z-10,0.0113,0.0113
8256,228,933,D,,Z-11,0.0101,0.0102
8257,228,933,D,,Z-12,0.0084,0.0085
8258,228,933,H,,C-1,0.0092,0.0092
8259,228,933,H,,C-2,0.0105,0.0105
8260,228,933,H,,C-3,0.0096,0.0096
8261,228,933,H,,C-4,0.0112,0.0112
8262,228,933,H,,C-5,0.0102,0.0102
8263,228,933,H,,C-6,0.0099,0.01
8264,228,933,H,,C-7,0.0084,0.0084
8265,228,933,H,,C-8,0.0124,0.0124
8266,228,933,I,,C-9,0.0113,0.0114
8267,228,933,I,,C-10,0.0097,0.0098
8268,228,933,I,,C-11,0.0095,0.0097
8269,228,933,I,,C-12,0.0101,0.0101
8270,228,933,I,,U-1,0.0119,0.0119
8271,228,933,I,,U-2,0.0118,0.0119
8272,228,933,J,,U-3,0.0106,0.0109
8273,228,933,J,,U-4,0.0109,0.0114
8274,228,933,J,,U-5,0.0089,0.0097
8275,228,933,J,,U-6,0.0094,0.0099
8276,228,933,J,,U-7,0.01,0.0104
8277,228,933,J,,U-8,0.0124,0.0126
8278,228,933,J,,U-9,0.0103,0.0105
8279,231,937,D,,U-10,0.0089,0.009
8280,231,937,D,,U-11,0.0087,0.0087
8281,231,937,D,,U-12,0.0094,0.0096
8282,231,937,D,,AA-1,0.0105,0.0107
8283,231,937,D,,AA-2,0.0117,0.0118
8284,231,937,D,,AA-3,0.0088,0.0092
8285,231,937,D,,AA-4,0.0113,0.0115
8286,231,937,G,,AA-5,0.0084,0.0087
8287,231,937,H,,AA-6,0.0098,0.01
8288,231,937,H,,AA-7,0.0109,0.0112
8289,231,937,H,,AA-8,0.0106,0.0106
8290,231,937,H,,AA-9,0.0108,0.0108
8291,231,937,H,,AA-10,0.0121,0.0121
8292,231,937,H,,AA-11,0.0097,0.0098
8293,231,937,H,,AA-12,0.0104,0.0107
8294,231,937,H,,KK-1,0.0089,0.009
8295,231,937,H,,KK-2,0.01,0.01
8296,231,937,I,,KK-3,0.0108,0.011
8297,231,937,I,,KK-4,0.009,0.0093
8298,231,937,I,,KK-5,0.0073,0.0073
8299,231,937,I,,KK-6,0.0092,0.0095
8300,231,937,I,,KK-7,0.0081,0.0083
8301,231,937,I,,KK-8,0.0086,0.0087
8302,231,937,I,,KK-9,0.0097,0.0098
8303,231,937,I,,KK-10,0.0097,0.0096
8304,231,937,I,,KK-11,0.0098,0.01
8305,231,937,I,,KK-12,0.0086,0.0088
8306,231,937,I,,E-1,0.0102,0.0105
8307,231,937,I,,E-2,0.0095,0.0102
8308,231,937,I,,E-3,0.0118,0.0122
8309,231,937,I,,E-4,0.0096,0.0099
8310,231,937,I,,E-5,0.0101,0.0103
8311,231,937,J,,E-6,0.0079,0.0085
8312,231,937,J,,E-7,0.0091,0.0101
8313,231,937,J,,E-8,0.0117,0.0121
8314,231,937,J,,E-9,0.0075,0.008
8315,231,937,J,,E-10,0.0101,0.0107
8316,231,937,J,,E-11,0.0094,0.0101
8317,231,937,J,,E-12,0.0096,0.0103
8318,231,937,J,,CC-1,0.0108,0.0116
8319,231,937,K,,CC-2,0.0106,0.0106
8320,231,937,K,,CC-3,0.01,0.0102
8321,231,937,K,,CC-4,0.0089,0.0091
8322,231,938,,,CC-5,0.0097,0.0099
8323,231,938,,,CC-6,0.0091,0.0094
8324,231,939,,,CC-7,0.0089,0.0091
8325,231,939,,,CC-8,0.0089,0.0092
8326,232,940,,,CC-9,0.0112,0.0114
8327,232,941,D,,CC-10,0.0087,0.0091
8328,232,941,F,,CC-11,0.0106,0.0111
8329,232,941,F,,CC-12,0.0073,0.0078
8330,232,941,F,,GG-1,0.0103,0.011
8331,232,941,F,,GG-2,0.0108,0.0115
8332,232,941,F,,GG-3,0.0066,0.0077
8333,232,941,F,,GG-4,0.0111,0.0115
8334,232,941,F,,GG-5,0.0091,0.0098
8335,232,941,F,,GG-6,0.0095,0.0103
8336,232,941,F,,GG-7,0.0085,0.0088
8337,232,941,F,,GG-8,0.0082,0.0089
8338,232,941,F,,GG-9,0.0124,0.013
8339,232,941,F,,GG-10,0.0086,0.0093
8340,232,941,F,,GG-11,0.011,0.0117
8341,232,941,F,,GG-12,0.0087,0.0092
8342,232,941,F,,PP-1,0.0093,0.01
8343,232,941,F,,PP-2,0.0116,0.0119
8344,232,941,F,,PP-3,0.0137,0.0143
8345,232,941,F,,PP-4,0.0098,0.0103
8346,232,941,F,,PP-5,0.0088,0.0103
8347,232,941,F,,PP-6,0.0103,0.0108
8348,232,941,F,,PP-7,0.0117,0.0121
8349,232,941,F,,PP-8,0.0119,0.0122
8350,232,941,F,,PP-9,0.0102,0.0106
8351,232,941,F,,PP-10,0.009,0.0092
8352,232,941,F,,PP-11,0.01,0.0101
8353,232,941,F,,PP-12,0.0093,0.0098
8354,232,941,F,,F-1,0.0118,0.0122
